0.03243% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (3, 3); 1; (1, 1);; p; avgpool; (3, 3); 1; (1, 1);; v: view;; l; linear; (307200, 10);; l; linear; (10, 10);; a; relu;; l; linear; (10, 2);; 
24.80880% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (3, 3); 1; (1, 1);; p; avgpool; (3, 3); 1; (1, 1);; v: view;; l; linear; (307200, 10);; a; relu;; l; linear; (10, 10);; l; linear; (10, 2);; 
0.05734% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (3, 3); 1; (1, 1);; p; avgpool; (3, 3); 1; (1, 1);; v: view;; l; linear; (307200, 10);; a; relu;; l; linear; (10, 10);; a; relu;; l; linear; (10, 2);; 
0.20963% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (3, 3); 1; (1, 1);; p; avgpool; (5, 5); 1; (2, 2);; v: view;; l; linear; (307200, 10);; l; linear; (10, 10);; l; linear; (10, 2);; 
24.80880% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (3, 3); 1; (1, 1);; p; avgpool; (5, 5); 1; (2, 2);; v: view;; l; linear; (307200, 10);; l; linear; (10, 10);; a; relu;; l; linear; (10, 2);; 
24.80880% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (3, 3); 1; (1, 1);; p; avgpool; (5, 5); 1; (2, 2);; v: view;; l; linear; (307200, 10);; a; relu;; l; linear; (10, 10);; l; linear; (10, 2);; 
24.80880% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (3, 3); 1; (1, 1);; p; avgpool; (5, 5); 1; (2, 2);; v: view;; l; linear; (307200, 10);; a; relu;; l; linear; (10, 10);; a; relu;; l; linear; (10, 2);; 
0.08591% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (3, 3); 1; (1, 1);; p; maxpool; (3, 3); 1; (1, 1);; v: view;; l; linear; (307200, 10);; l; linear; (10, 10);; l; linear; (10, 2);; 
0.02468% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (3, 3); 1; (1, 1);; p; maxpool; (3, 3); 1; (1, 1);; v: view;; l; linear; (307200, 10);; l; linear; (10, 10);; a; relu;; l; linear; (10, 2);; 
24.80880% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (3, 3); 1; (1, 1);; p; maxpool; (3, 3); 1; (1, 1);; v: view;; l; linear; (307200, 10);; a; relu;; l; linear; (10, 10);; l; linear; (10, 2);; 
0.06202% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (3, 3); 1; (1, 1);; p; maxpool; (3, 3); 1; (1, 1);; v: view;; l; linear; (307200, 10);; a; relu;; l; linear; (10, 10);; a; relu;; l; linear; (10, 2);; 
24.80880% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; v: view;; l; linear; (307200, 10);; l; linear; (10, 10);; l; linear; (10, 2);; 
0.01956% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; v: view;; l; linear; (307200, 10);; l; linear; (10, 10);; a; relu;; l; linear; (10, 2);; 
0.09046% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; v: view;; l; linear; (307200, 10);; a; relu;; l; linear; (10, 10);; l; linear; (10, 2);; 
24.80880% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; v: view;; l; linear; (307200, 10);; a; relu;; l; linear; (10, 10);; a; relu;; l; linear; (10, 2);; 
0.03174% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (3, 3); 1; (1, 1);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; v: view;; l; linear; (307200, 10);; l; linear; (10, 10);; l; linear; (10, 2);; 
0.01551% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (3, 3); 1; (1, 1);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; v: view;; l; linear; (307200, 10);; l; linear; (10, 10);; a; relu;; l; linear; (10, 2);; 
24.80880% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (3, 3); 1; (1, 1);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; v: view;; l; linear; (307200, 10);; a; relu;; l; linear; (10, 10);; l; linear; (10, 2);; 
0.01278% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (3, 3); 1; (1, 1);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; v: view;; l; linear; (307200, 10);; a; relu;; l; linear; (10, 10);; a; relu;; l; linear; (10, 2);; 
0.02590% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (3, 3); 1; (1, 1);; a; relu;; p; avgpool; (5, 5); 1; (2, 2);; v: view;; l; linear; (307200, 10);; l; linear; (10, 10);; l; linear; (10, 2);; 
0.04769% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (3, 3); 1; (1, 1);; a; relu;; p; avgpool; (5, 5); 1; (2, 2);; v: view;; l; linear; (307200, 10);; l; linear; (10, 10);; a; relu;; l; linear; (10, 2);; 
24.80880% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (3, 3); 1; (1, 1);; a; relu;; p; avgpool; (5, 5); 1; (2, 2);; v: view;; l; linear; (307200, 10);; a; relu;; l; linear; (10, 10);; l; linear; (10, 2);; 
24.80880% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (3, 3); 1; (1, 1);; a; relu;; p; avgpool; (5, 5); 1; (2, 2);; v: view;; l; linear; (307200, 10);; a; relu;; l; linear; (10, 10);; a; relu;; l; linear; (10, 2);; 
0.01647% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (3, 3); 1; (1, 1);; a; relu;; p; maxpool; (3, 3); 1; (1, 1);; v: view;; l; linear; (307200, 10);; l; linear; (10, 10);; l; linear; (10, 2);; 
0.17763% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (3, 3); 1; (1, 1);; a; relu;; p; maxpool; (3, 3); 1; (1, 1);; v: view;; l; linear; (307200, 10);; l; linear; (10, 10);; a; relu;; l; linear; (10, 2);; 
0.01647% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (3, 3); 1; (1, 1);; a; relu;; p; maxpool; (3, 3); 1; (1, 1);; v: view;; l; linear; (307200, 10);; a; relu;; l; linear; (10, 10);; l; linear; (10, 2);; 
0.01192% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (3, 3); 1; (1, 1);; a; relu;; p; maxpool; (3, 3); 1; (1, 1);; v: view;; l; linear; (307200, 10);; a; relu;; l; linear; (10, 10);; a; relu;; l; linear; (10, 2);; 
0.01503% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (3, 3); 1; (1, 1);; a; relu;; p; maxpool; (5, 5); 1; (2, 2);; v: view;; l; linear; (307200, 10);; l; linear; (10, 10);; l; linear; (10, 2);; 
0.01850% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (3, 3); 1; (1, 1);; a; relu;; p; maxpool; (5, 5); 1; (2, 2);; v: view;; l; linear; (307200, 10);; l; linear; (10, 10);; a; relu;; l; linear; (10, 2);; 
24.80880% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (3, 3); 1; (1, 1);; a; relu;; p; maxpool; (5, 5); 1; (2, 2);; v: view;; l; linear; (307200, 10);; a; relu;; l; linear; (10, 10);; l; linear; (10, 2);; 
0.05110% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (3, 3); 1; (1, 1);; a; relu;; p; maxpool; (5, 5); 1; (2, 2);; v: view;; l; linear; (307200, 10);; a; relu;; l; linear; (10, 10);; a; relu;; l; linear; (10, 2);; 
2.47972% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (11, 21); 1; (5, 10);; p; avgpool; (3, 3); 1; (1, 1);; v: view;; l; linear; (307200, 10);; l; linear; (10, 10);; l; linear; (10, 2);; 
3.36111% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (11, 21); 1; (5, 10);; p; avgpool; (3, 3); 1; (1, 1);; v: view;; l; linear; (307200, 10);; l; linear; (10, 10);; a; relu;; l; linear; (10, 2);; 
24.80880% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (11, 21); 1; (5, 10);; p; avgpool; (3, 3); 1; (1, 1);; v: view;; l; linear; (307200, 10);; a; relu;; l; linear; (10, 10);; l; linear; (10, 2);; 
24.80880% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (11, 21); 1; (5, 10);; p; avgpool; (3, 3); 1; (1, 1);; v: view;; l; linear; (307200, 10);; a; relu;; l; linear; (10, 10);; a; relu;; l; linear; (10, 2);; 
24.75158% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (11, 21); 1; (5, 10);; p; avgpool; (5, 5); 1; (2, 2);; v: view;; l; linear; (307200, 10);; l; linear; (10, 10);; l; linear; (10, 2);; 
24.80880% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (11, 21); 1; (5, 10);; p; avgpool; (5, 5); 1; (2, 2);; v: view;; l; linear; (307200, 10);; l; linear; (10, 10);; a; relu;; l; linear; (10, 2);; 
0.68173% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (11, 21); 1; (5, 10);; p; avgpool; (5, 5); 1; (2, 2);; v: view;; l; linear; (307200, 10);; a; relu;; l; linear; (10, 10);; l; linear; (10, 2);; 
24.80880% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (11, 21); 1; (5, 10);; p; avgpool; (5, 5); 1; (2, 2);; v: view;; l; linear; (307200, 10);; a; relu;; l; linear; (10, 10);; a; relu;; l; linear; (10, 2);; 
24.61833% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (11, 21); 1; (5, 10);; p; maxpool; (3, 3); 1; (1, 1);; v: view;; l; linear; (307200, 10);; l; linear; (10, 10);; l; linear; (10, 2);; 
24.80880% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (11, 21); 1; (5, 10);; p; maxpool; (3, 3); 1; (1, 1);; v: view;; l; linear; (307200, 10);; l; linear; (10, 10);; a; relu;; l; linear; (10, 2);; 
1.51733% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (11, 21); 1; (5, 10);; p; maxpool; (3, 3); 1; (1, 1);; v: view;; l; linear; (307200, 10);; a; relu;; l; linear; (10, 10);; l; linear; (10, 2);; 
24.78972% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (11, 21); 1; (5, 10);; p; maxpool; (3, 3); 1; (1, 1);; v: view;; l; linear; (307200, 10);; a; relu;; l; linear; (10, 10);; a; relu;; l; linear; (10, 2);; 
24.67539% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (11, 21); 1; (5, 10);; p; maxpool; (5, 5); 1; (2, 2);; v: view;; l; linear; (307200, 10);; l; linear; (10, 10);; l; linear; (10, 2);; 
24.80880% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (11, 21); 1; (5, 10);; p; maxpool; (5, 5); 1; (2, 2);; v: view;; l; linear; (307200, 10);; l; linear; (10, 10);; a; relu;; l; linear; (10, 2);; 
24.69443% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (11, 21); 1; (5, 10);; p; maxpool; (5, 5); 1; (2, 2);; v: view;; l; linear; (307200, 10);; a; relu;; l; linear; (10, 10);; l; linear; (10, 2);; 
2.18723% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (11, 21); 1; (5, 10);; p; maxpool; (5, 5); 1; (2, 2);; v: view;; l; linear; (307200, 10);; a; relu;; l; linear; (10, 10);; a; relu;; l; linear; (10, 2);; 
24.78972% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; v: view;; l; linear; (307200, 10);; l; linear; (10, 10);; l; linear; (10, 2);; 
24.80880% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; v: view;; l; linear; (307200, 10);; l; linear; (10, 10);; a; relu;; l; linear; (10, 2);; 
24.80880% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; v: view;; l; linear; (307200, 10);; a; relu;; l; linear; (10, 10);; l; linear; (10, 2);; 
24.80880% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; v: view;; l; linear; (307200, 10);; a; relu;; l; linear; (10, 10);; a; relu;; l; linear; (10, 2);; 
24.78972% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (5, 5); 1; (2, 2);; v: view;; l; linear; (307200, 10);; l; linear; (10, 10);; l; linear; (10, 2);; 
0.02714% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (5, 5); 1; (2, 2);; v: view;; l; linear; (307200, 10);; l; linear; (10, 10);; a; relu;; l; linear; (10, 2);; 
24.80880% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (5, 5); 1; (2, 2);; v: view;; l; linear; (307200, 10);; a; relu;; l; linear; (10, 10);; l; linear; (10, 2);; 
0.13529% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (5, 5); 1; (2, 2);; v: view;; l; linear; (307200, 10);; a; relu;; l; linear; (10, 10);; a; relu;; l; linear; (10, 2);; 
0.38288% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (11, 21); 1; (5, 10);; a; relu;; p; maxpool; (3, 3); 1; (1, 1);; v: view;; l; linear; (307200, 10);; l; linear; (10, 10);; l; linear; (10, 2);; 
0.03106% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (11, 21); 1; (5, 10);; a; relu;; p; maxpool; (3, 3); 1; (1, 1);; v: view;; l; linear; (307200, 10);; l; linear; (10, 10);; a; relu;; l; linear; (10, 2);; 
24.80880% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (11, 21); 1; (5, 10);; a; relu;; p; maxpool; (3, 3); 1; (1, 1);; v: view;; l; linear; (307200, 10);; a; relu;; l; linear; (10, 10);; l; linear; (10, 2);; 
0.11759% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (11, 21); 1; (5, 10);; a; relu;; p; maxpool; (3, 3); 1; (1, 1);; v: view;; l; linear; (307200, 10);; a; relu;; l; linear; (10, 10);; a; relu;; l; linear; (10, 2);; 
0.29600% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (11, 21); 1; (5, 10);; a; relu;; p; maxpool; (5, 5); 1; (2, 2);; v: view;; l; linear; (307200, 10);; l; linear; (10, 10);; l; linear; (10, 2);; 
0.80380% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (11, 21); 1; (5, 10);; a; relu;; p; maxpool; (5, 5); 1; (2, 2);; v: view;; l; linear; (307200, 10);; l; linear; (10, 10);; a; relu;; l; linear; (10, 2);; 
0.09162% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (11, 21); 1; (5, 10);; a; relu;; p; maxpool; (5, 5); 1; (2, 2);; v: view;; l; linear; (307200, 10);; a; relu;; l; linear; (10, 10);; l; linear; (10, 2);; 
0.01956% l; conv2d; (1, 16); (3, 3); 1; (1, 1);; p; maxpool; (5, 5); 1; (2, 2);; l; conv2d; (16, 48); (11, 21); 1; (5, 10);; a; relu;; p; avgpool; (3, 3); 1; (1, 1);; l; conv2d; (48, 48); (11, 21); 1; (5, 10);; a; relu;; p; maxpool; (5, 5); 1; (2, 2);; v: view;; l; linear; (307200, 10);; a; relu;; l; linear; (10, 10);; a; relu;; l; linear; (10, 2);; 
